,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,Clicked,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
187,0.05855855855855856,0.016192733017377565,0.0019770660340055358,0.1323529411764706,0.03899767218951116,0.0010375835831219738,0.07199576495500265,0.2040816326530612,0.006164965986394558,0.0,0.10576923076923078,0.04597701149425287,0.05325443786982249,1,05db9164,942f9a8d,a77f2ded,c2fcecf6,25c83c98,7e0ccccf,3f4ec687,0b153874,a73ee510,c5fe5cb9,c4adf918,16540a85,85dbe138,07d13a8f,a8e962af,8e78e4ad,27c07bd6,1f868fdd,f08320ef,b1252a9d,ccbed9fe,ad3062eb,32c7478e,38be899f,9d93af03,9bef54fd
188,0.0,0.2665876777251185,0.0007908264136022143,0.14705882352941177,0.04997946049568671,0.01348858658058566,0.008470089994706194,0.8979591836734693,0.02317176870748299,0.0,0.028846153846153848,0.0,0.0650887573964497,0,05db9164,d4be07ad,3cf61a8b,e7b44850,25c83c98,fe6b92e5,0649d59a,0b153874,a73ee510,610f6d4c,d257849e,c6bbdc44,a8af8c1d,b28479f6,98fca9df,521c6806,e5ba7672,cbae5931,21ddcdc9,b1252a9d,acd6f3ac,c9d4222a,3a171ecb,b2f178a3,001f3601,938732a0
189,0.0,0.002369668246445498,0.01166468960063266,0.2647058823529412,0.4430781870464193,0.02559372838367535,0.010058231868713605,0.4693877551020408,0.015093537414965986,0.0,0.038461538461538464,0.0,0.10650887573964497,0,05db9164,e3db0bac,c711073e,910d0c78,25c83c98,7e0ccccf,1ed993f4,66f29b89,a73ee510,3b08e48b,040ce78a,a8fbe2f4,4956d4e5,07d13a8f,618b0ee5,2795dbe6,3486227d,a7ccaded,21ddcdc9,5840adea,b4e06297,c9d4222a,423fab69,4043f8a2,2bf691b1,b29c74dc
190,0.06756756756756757,0.34083728278041076,0.006524317912218268,0.07352941176470588,0.0,0.0,0.1937533086289042,0.16326530612244897,0.020195578231292515,0.4,0.3942307692307693,0.0,0.0,0,68fd1e64,89ddfee8,fc788a79,f1412845,25c83c98,fbad5c96,407438c8,0b153874,a73ee510,e7ba2569,755e4a50,87c29b59,5978055e,b28479f6,25753fb1,db91c546,27c07bd6,5bb2ec8e,21ddcdc9,b1252a9d,1249c7a0,ad3062eb,bcdee96c,cc3b930e,e8b83407,06d26a7c
191,0.04504504504504504,0.00315955766192733,0.0007908264136022143,0.058823529411764705,0.00019170204025742847,0.0004611482591653217,0.006352567496029646,0.14285714285714285,0.001913265306122449,0.2,0.019230769230769232,0.0,0.023668639053254437,0,05db9164,cc8e236e,1c239854,cf3dc9c2,25c83c98,fbad5c96,6243d788,1f89b562,a73ee510,3e5db49d,c46fb50f,98d78b2b,9f4437a4,07d13a8f,3a8c68b7,da1333b6,e5ba7672,775e80fe,21ddcdc9,a458ea53,3ee29a07,ad3062eb,c7dc6720,c83e0347,ea9a246c,2fede552
192,0.0,0.0019747235387045812,0.007512850929221036,0.23529411764705882,0.039435848281528144,0.01371916071016832,0.08311275807305453,0.2040816326530612,0.16751700680272108,0.0,0.09615384615384616,0.0,0.1893491124260355,1,05db9164,0468d672,ad876a43,0481f0ba,4cf72387,7e0ccccf,d161368b,5b392875,a73ee510,3723bd3a,d58d68bb,fde18531,740c210d,1adce6ef,4f3b3616,06f4ae56,8efede7f,9880032b,21ddcdc9,5840adea,f5f07930,ad3062eb,423fab69,62aa24c6,ea9a246c,aa5f0a15
193,0.0,0.0007898894154818325,0.028469750889679717,0.5588235294117647,0.038669040120498425,0.018215356237030206,0.002646903123345686,0.9591836734693877,0.01721938775510204,0.0,0.009615384615384616,0.0,0.22485207100591714,0,05db9164,207b2d81,b1d13717,dafdc657,4cf72387,7e0ccccf,dda1fed2,0b153874,a73ee510,451bd4e4,bc8c9f21,54b7a508,46f42a63,b28479f6,899da9d5,bc05011a,8efede7f,25c88e42,21ddcdc9,b1252a9d,bac2090f,c9d4222a,3a171ecb,6042edf0,001f3601,c3dd86ad
194,0.0045045045045045045,0.02725118483412322,0.0005931198102016608,0.3676470588235294,0.0006846501437765303,0.0014987318422872954,0.0015881418740074115,0.5102040816326531,0.016581632653061226,0.2,0.019230769230769232,0.0,0.07692307692307693,0,68fd1e64,403ea497,2cbec47f,3e2bfbda,25c83c98,fbad5c96,7b26d3fe,5b392875,a73ee510,fbbf2c95,ae19a197,21a23bfe,7f0d7407,07d13a8f,e3209fc2,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,ad3062eb,3a171ecb,1793a828,e8b83407,2fede552
195,0.0045045045045045045,0.0007898894154818325,0.0017793594306049823,0.3088235294117647,0.01358345885252636,0.00818538160018446,0.013763896241397566,0.18367346938775508,0.19982993197278912,0.2,0.08653846153846154,0.0,0.3136094674556213,1,05db9164,58e67aaf,c0540131,e0ab6f48,25c83c98,fbad5c96,1e3cba9d,0b153874,a73ee510,c731d31c,843d8639,9e9432f2,9cab1003,07d13a8f,10935a85,427a2ebf,e5ba7672,c21c3e4c,c63ea0b4,a458ea53,1e1942e6,78e2e389,423fab69,096a4bb7,9b3e8820,b632fa24
196,0.0990990990990991,0.1311216429699842,0.0005931198102016608,0.014705882352941176,0.0039435848281528145,0.00011528706479133042,0.021175224986765485,0.02040816326530612,0.011904761904761904,0.2,0.019230769230769232,0.011494252873563218,0.005917159763313609,0,5a9ed9b0,80e26c9b,d55fa4c5,85dd697c,5dfe68ba,7e0ccccf,646b4bca,062b5529,a73ee510,3b08e48b,45ea640a,ac3cc95a,df941d33,07d13a8f,e8f4b767,2d0bbe92,3486227d,005c6740,21ddcdc9,5840adea,bb1de18d,ad3062eb,32c7478e,1793a828,e8b83407,b9809574
197,0.02252252252252252,0.001184834123222749,0.0005931198102016608,0.014705882352941176,0.00862659181158428,0.0018445930366612867,0.14452091053467442,0.22448979591836732,0.14136904761904762,0.2,0.3269230769230769,0.0,0.023668639053254437,0,be589b51,09e68b86,44a3eacc,1af20d0a,25c83c98,7e0ccccf,9862df9c,1f89b562,a73ee510,741be51a,51ef0313,106c3dc4,e8f6ccfe,07d13a8f,36721ddc,1f687f2b,8efede7f,5aed7436,c10eb73c,b1252a9d,28ce4bb5,ad3062eb,32c7478e,3fdb382b,e8b83407,49d68486
198,0.009009009009009009,0.0007898894154818325,0.004349545274812179,0.2647058823529412,0.018868957962481173,0.006340788563523173,0.010587612493382742,0.8979591836734693,0.07312925170068027,0.2,0.15384615384615385,0.0,0.10650887573964497,0,68fd1e64,1cfdf714,08fc9a0e,96e14301,25c83c98,7e0ccccf,ad17b5ad,0b153874,a73ee510,f9065d00,310e932c,83aad249,779f824b,f862f261,0e1257cc,61914c45,e5ba7672,e88ffc9d,f7dab263,a458ea53,3c6c8a84,ad3062eb,bcdee96c,3fdb382b,cb079c2d,49d68486
199,0.02252252252252252,0.016982622432859397,0.00019770660340055358,0.10294117647058823,0.00041079008626591814,0.0008070094535393129,0.0021175224986765486,0.14285714285714285,0.001488095238095238,0.2,0.009615384615384616,0.0,0.04142011834319526,1,05db9164,73a46ff0,b552a07f,501abd52,25c83c98,fbad5c96,aa20b691,5b392875,a73ee510,25c9fea0,68c9e006,593290d6,814907b3,1adce6ef,d57668e2,15b684be,e5ba7672,da507f45,21ddcdc9,5840adea,f4d7cf94,ad3062eb,dbb486d7,b34f3128,ea9a246c,3090e38b
200,0.0,0.09202211690363349,0.00039541320680110717,0.014705882352941176,0.32203204162672877,0.01648605026516025,0.0,0.08163265306122448,0.02593537414965986,0.0,0.009615384615384616,0.0,0.005917159763313609,0,05db9164,942f9a8d,0c489a16,06f03557,25c83c98,7e0ccccf,3f4ec687,0b153874,a73ee510,3b08e48b,c4adf918,4cacc5df,85dbe138,1adce6ef,ae97ecc3,431c40cc,3486227d,1f868fdd,2e7e0472,b1252a9d,51fe7a92,ad3062eb,32c7478e,d28d80ac,001f3601,d5c1ba16
201,0.02702702702702703,0.001184834123222749,0.00019770660340055358,0.044117647058823525,0.03330138299329043,0.00034586119437399123,0.04235044997353097,0.1020408163265306,0.03741496598639456,0.0,0.13461538461538464,0.0,0.01775147928994083,0,68fd1e64,1cfdf714,9ca0b7fb,97beb967,4cf72387,7e0ccccf,0df4df10,0b153874,a73ee510,686e97b9,4d8549da,59f3245b,51b97b8f,d2dfe871,ca8b2a1a,5e416359,e5ba7672,e88ffc9d,9437f62f,a458ea53,a003d877,ad3062eb,3a171ecb,3fdb382b,cb079c2d,64f08cc6
202,0.06756756756756757,0.004739336492890995,0.00276789244760775,0.16176470588235295,0.00013693002875530606,0.00011528706479133042,0.35680254102699843,0.4081632653061224,0.01721938775510204,0.6000000000000001,0.4134615384615385,0.12643678160919541,0.005917159763313609,0,05db9164,942f9a8d,a98d9b55,290e326f,4cf72387,6f6d9be8,d3f2ae29,0b153874,a73ee510,0e9ead52,c4adf918,3ee41b39,85dbe138,07d13a8f,a8e962af,c9906857,8efede7f,1f868fdd,f44bef3c,b1252a9d,ecb880ff,8ec974f4,32c7478e,3fdb382b,001f3601,49d68486
203,0.0045045045045045045,0.001184834123222749,0.0021747726374060894,0.07352941176470588,0.028810078050116393,0.0029974636845745907,0.0015881418740074115,0.6122448979591836,0.02699829931972789,0.2,0.019230769230769232,0.0,0.029585798816568046,0,05db9164,1cfdf714,e5b25273,d4473940,25c83c98,3bf701e7,09ccb863,0b153874,a73ee510,a88972b8,9090b697,af0c1645,2fe66320,07d13a8f,f775a6d5,3c4ae2c9,e5ba7672,e88ffc9d,5b5de845,a458ea53,3ffa7e0b,ad3062eb,423fab69,129e27b2,cb079c2d,2249063b
204,0.0,0.011453396524486572,0.8034796362198497,0.07352941176470588,0.05091058469122279,0.008531242794558452,0.024351508734780307,0.9183673469387754,0.1290391156462585,0.0,0.10576923076923078,0.0,0.3254437869822485,0,68fd1e64,39dfaa0d,a4be2532,5f1abdd0,25c83c98,7e0ccccf,78c1db80,0b153874,a73ee510,3b08e48b,66eaddb8,b9c27641,3b1c934a,b28479f6,2223bbe1,4f26f73b,27c07bd6,df4fffb7,21ddcdc9,5840adea,abd22cc1,c9d4222a,32c7478e,2d2ccfe8,010f6491,6ae9621c
205,0.08558558558558559,0.005134281200631911,0.00276789244760775,0.10294117647058823,0.003779268793646447,0.0011528706479133042,0.009528851244044468,0.14285714285714285,0.001488095238095238,0.2,0.009615384615384616,0.0,0.04142011834319526,0,05db9164,207b2d81,e48e5552,9ddc492e,25c83c98,fbad5c96,4b456805,0b153874,a73ee510,b1fe0e2e,43327221,e5e1ca92,3a06fb3d,b28479f6,3c767806,29fd6b7b,e5ba7672,395856b0,21ddcdc9,b1252a9d,e5191f27,ad3062eb,32c7478e,c23c2e19,001f3601,89e1abe5
206,0.0045045045045045045,0.004344391785150079,0.0007908264136022143,0.0,0.009612488018622484,0.006225501498731843,0.03176283748014823,0.04081632653061224,0.004251700680272108,0.2,0.09615384615384616,0.0,0.01775147928994083,0,68fd1e64,52e9ecfc,a9d15bf1,6bb5a9c4,4cf72387,fbad5c96,1c86e0eb,0b153874,a73ee510,67eea4ef,755e4a50,f3dbd9b0,5978055e,b28479f6,37663ab0,4f02a842,e5ba7672,f3644223,21ddcdc9,b1252a9d,780bdc55,c9d4222a,32c7478e,2f647dfe,f0f449dd,3cc59a3b
207,0.04954954954954955,0.009873617693522907,0.007908264136022143,0.3382352941176471,0.0008215801725318363,0.002190454231035278,0.03123345685547909,0.6122448979591836,0.03401360544217687,0.4,0.11538461538461539,0.011494252873563218,0.11242603550295857,0,05db9164,9e5ce894,02391f51,b9c629a9,25c83c98,fe6b92e5,2c6cfbf3,0b153874,a73ee510,c94ea6ec,78d9666b,2397259a,9347b4a3,07d13a8f,8cf98699,d37efe8c,3486227d,a5bb7b8a,21ddcdc9,5840adea,b6119319,78e2e389,423fab69,45ab94c8,ea9a246c,b13f4ade
208,0.0,0.0027646129541864135,0.00019770660340055358,0.044117647058823525,0.04392715322470218,0.0025363154254092694,0.00370566437268396,0.14285714285714285,0.12733843537414966,0.0,0.019230769230769232,0.0,0.04142011834319526,0,5bfa8ab5,59ab477c,979714a2,492cb7bc,25c83c98,7e0ccccf,2598f805,5b392875,a73ee510,3b08e48b,6fc1ac4c,786adb93,e1448645,07d13a8f,9c25c3f3,0b890144,8efede7f,74fc71da,21ddcdc9,5840adea,158b6b5e,ad3062eb,32c7478e,6683fda4,e8b83407,cfd96da1
209,0.009009009009009009,0.48301737756714064,0.0009885330170027679,0.0,0.0005477201150212242,0.0,0.0015881418740074115,0.2040816326530612,0.04613095238095238,0.2,0.019230769230769232,0.0,0.0,1,5a9ed9b0,4f25e98b,267e45ed,af7db2c2,4cf72387,fbad5c96,410f6b58,5b392875,a73ee510,451bd4e4,7f8ffe57,c27b9218,46f42a63,051219e6,b6dcf31f,8e4e218b,3486227d,7ef5affa,c7dc6720,a458ea53,1a9d8532,c0061c6d,32c7478e,d2a34829,c0812fc5,41986919
210,0.0,0.0007898894154818325,0.004349545274812179,0.19117647058823528,0.04028481445981104,0.018907078625778187,0.02593965060878772,0.14285714285714285,0.37648809523809523,0.0,0.07692307692307693,0.0,0.07692307692307693,0,5a9ed9b0,3ab4d7f5,109ddc69,73ad28a8,384874ce,7e0ccccf,8bf9f504,5b392875,a73ee510,a5db8959,2e8b75e2,d72a8b65,e06150a9,07d13a8f,36cc336d,4b6488bc,3486227d,24d4558e,21ddcdc9,b1252a9d,6f393b20,ad3062eb,423fab69,65e74c52,c9f3bea7,d3992d15
211,0.04504504504504504,0.00039494470774091627,0.0031633056544088573,0.14705882352941177,0.00010954402300424484,0.0011528706479133042,0.20434092112228694,0.18367346938775508,0.0274234693877551,0.4,0.3076923076923077,0.0,0.05917159763313609,0,05db9164,89ddfee8,55433e8b,4f1cab90,4cf72387,fbad5c96,3625ff87,c8ddd494,a73ee510,e62aa157,755e4a50,576a7655,5978055e,051219e6,d5223973,4d851ee8,27c07bd6,5bb2ec8e,915c3457,a458ea53,d26999e6,ad3062eb,32c7478e,1011a4e7,f0f449dd,f5d184b2
212,0.0045045045045045045,0.48578199052132703,0.008501383946223804,0.058823529411764705,0.002629056552101876,0.0009222965183306433,0.01588141874007411,0.9999999999999999,0.06823979591836735,0.2,0.04807692307692308,0.011494252873563218,0.047337278106508875,1,8cf07265,403ea497,2cbec47f,3e2bfbda,25c83c98,fbad5c96,98444d02,0b153874,a73ee510,4f87a1a5,51ef0313,21a23bfe,e8f6ccfe,07d13a8f,e3209fc2,587267a3,8efede7f,a78bd508,21ddcdc9,5840adea,c2a93b37,ad3062eb,32c7478e,1793a828,e8b83407,2fede552
213,0.0045045045045045045,0.31121642969984203,0.010873863187030448,0.4117647058823529,0.0005751061207722854,0.0009222965183306433,0.030174695606140816,0.9795918367346939,0.09736394557823129,0.2,0.125,0.0,0.047337278106508875,0,8cf07265,287130e0,9849f7fb,a92af1d6,25c83c98,fbad5c96,ab34a858,0b153874,a73ee510,63f14ce6,364e8b48,831a3ddb,34cbb1bc,07d13a8f,10040656,bb93c820,e5ba7672,891589e7,062e2590,a458ea53,883ab135,c9d4222a,c7dc6720,3fdb382b,fd2fe0bd,895ec2a9
214,0.0,0.016192733017377565,0.00019770660340055358,0.029411764705882353,0.15900314939066137,0.0038044731381139036,0.0005293806246691371,0.08163265306122448,0.005739795918367346,0.0,0.009615384615384616,0.022988505747126436,0.011834319526627219,0,68fd1e64,95e2d337,7f1638ed,50674731,25c83c98,fbad5c96,468a0854,0b153874,a73ee510,3b08e48b,a60de4e5,78f88f05,605bbc24,051219e6,003cf364,7a1d75d5,27c07bd6,7b06fafe,5af15ee4,a458ea53,72b5b8ca,ad3062eb,32c7478e,b71d0371,2bf691b1,d31e0d71
215,0.0045045045045045045,0.0007898894154818325,0.0005931198102016608,0.29411764705882354,0.006408325345748323,0.005994927369149181,0.0015881418740074115,0.061224489795918366,0.13073979591836735,0.2,0.019230769230769232,0.0,0.30177514792899407,1,05db9164,09e68b86,9db2afdb,d560671c,25c83c98,fe6b92e5,d3ce2398,0b153874,a73ee510,c477c997,07d372ee,c717a46b,6239dde3,07d13a8f,36721ddc,2739db50,e5ba7672,5aed7436,a73cd2e0,a458ea53,ca506563,c9d4222a,32c7478e,63991703,e8b83407,d0151bcf
216,0.036036036036036036,0.020537124802527645,0.00019770660340055358,0.029411764705882353,0.0016157743393126114,0.00034586119437399123,0.023822128110111168,0.12244897959183673,0.014455782312925169,0.2,0.07692307692307693,0.04597701149425287,0.01775147928994083,1,241546e0,097e9399,77f2f2e5,d16679b9,25c83c98,7e0ccccf,0fc3d825,0b153874,a73ee510,5e4d9798,b8deab54,9f32b866,efbb2435,b28479f6,1718dff1,31ca40b6,8efede7f,97029569,21ddcdc9,b1252a9d,dfcfc3fa,ad3062eb,32c7478e,aee52b6f,2bf691b1,f8d62db8
217,0.013513513513513514,0.0007898894154818325,0.00019770660340055358,0.3529411764705882,0.00013693002875530606,0.0010375835831219738,0.019057702488088937,0.12244897959183673,0.2889030612244898,0.2,0.07692307692307693,0.011494252873563218,0.05325443786982249,1,05db9164,58e67aaf,b3e3ce61,b8026042,25c83c98,7e0ccccf,9dc594c1,0b153874,a73ee510,7ef432eb,034539cd,bb75ffe8,b3f7fb1d,051219e6,d83fb924,de64c3e9,3486227d,c21c3e4c,e5e1bbb7,a458ea53,6ea7a2db,ad3062eb,423fab69,48d6c822,9b3e8820,f4fae863
218,0.0045045045045045045,0.002369668246445498,0.00019770660340055358,0.0,0.0006298781322744078,0.00023057412958266084,0.003176283748014823,0.08163265306122448,0.004464285714285714,0.2,0.038461538461538464,0.0,0.0,1,8cf07265,80e26c9b,e9e3d976,a1b718fb,25c83c98,7e0ccccf,16487bff,0b153874,a73ee510,3b08e48b,65819b7a,cf6ad9d8,2e21cea2,07d13a8f,f3635baf,e2daea07,e5ba7672,f54016b9,21ddcdc9,b1252a9d,7ba7b82b,ad3062eb,3a171ecb,9195f690,e8b83407,3e0e39d6
219,0.04054054054054054,0.0007898894154818325,0.0031633056544088573,0.014705882352941176,2.738600575106121e-05,0.00011528706479133042,0.004235044997353097,0.02040816326530612,0.00021258503401360543,0.2,0.009615384615384616,0.09195402298850575,0.005917159763313609,0,05db9164,287130e0,d9caaa5b,0c29a0b2,25c83c98,7e0ccccf,199c1eb3,5b392875,a73ee510,3b08e48b,ee991e99,66783ad5,934b2395,64c94865,f8526149,df485f92,8efede7f,891589e7,18884750,a458ea53,44686b00,ad3062eb,3a171ecb,b62b992f,ea9a246c,0e9bb728
220,0.0,0.0007898894154818325,0.009292210359826018,0.014705882352941176,0.06465835957825551,0.0016140189070786258,0.0010587612493382745,0.02040816326530612,0.00042517006802721087,0.0,0.009615384615384616,0.011494252873563218,0.005917159763313609,0,05db9164,287130e0,6d6d5c7f,a87c2ac7,4cf72387,7e0ccccf,2b700eac,a61cc0ef,a73ee510,6b1e4999,e3205ff0,97e13ce8,b688506c,07d13a8f,6aaa8dbc,c2a254c0,8efede7f,53515e19,efa3470f,5840adea,481749de,c9d4222a,32c7478e,e7afe906,ea9a246c,03219b28
221,0.02252252252252252,0.0007898894154818325,0.0011862396204033216,0.058823529411764705,0.00019170204025742847,0.00034586119437399123,0.01588141874007411,0.44897959183673464,0.01636904761904762,0.4,0.057692307692307696,0.0,0.01775147928994083,0,05db9164,1cfdf714,c725873a,d0189e5a,30903e74,7e0ccccf,a2bea6d8,0b153874,a73ee510,81f943ba,72a65bcc,49fee879,b8fee572,1adce6ef,f3002fbd,3b87fa92,27c07bd6,e88ffc9d,21ddcdc9,5840adea,d90f665b,ad3062eb,bcdee96c,6c1cdd05,ea9a246c,1219b447
222,0.08108108108108109,0.0007898894154818325,0.002372479240806643,0.38235294117647056,0.012296316582226484,0.012335715932672355,0.008999470619375331,0.9387755102040816,0.02274659863945578,0.2,0.009615384615384616,0.011494252873563218,0.3609467455621302,1,46300ee3,58e67aaf,548bf07a,4ab0c6e1,25c83c98,7e0ccccf,e6d21aa8,c8ddd494,a73ee510,e37fd0e9,222b3777,3953854a,5fe42e80,1adce6ef,d002b6d9,78550b97,3486227d,c21c3e4c,26e97973,a458ea53,cfe7812d,ad3062eb,bcdee96c,fa470cd3,9b3e8820,93f6d392
223,0.04054054054054054,0.06477093206951026,0.0049426650850138395,0.08823529411764705,0.0002738600575106121,0.00023057412958266084,0.028586553732133403,0.6122448979591836,0.23107993197278912,0.4,0.07692307692307693,0.022988505747126436,0.011834319526627219,1,439a44a4,942f9a8d,1a99e5db,907a27f6,25c83c98,7e0ccccf,3f4ec687,0b153874,a73ee510,726f00fd,c4adf918,02f1f914,85dbe138,07d13a8f,a8e962af,97d76e8e,27c07bd6,1f868fdd,7e8c642b,b1252a9d,91093dc3,ad3062eb,32c7478e,7827330b,e8b83407,d7c5d96b
224,0.009009009009009009,0.02409162717219589,0.003756425464610518,0.014705882352941176,0.0,0.01083698409038506,0.0005293806246691371,0.1020408163265306,0.001488095238095238,0.2,0.009615384615384616,0.0,0.0,0,9a89b36c,b56822db,7da86e4b,b733e495,307e775a,7e0ccccf,38eb9cf4,0b153874,a73ee510,2a47dab8,7f8ffe57,ed397d6b,46f42a63,b28479f6,a9d1ba1a,056d8866,1e88c74f,38dce391,21ddcdc9,b1252a9d,deaf6b52,c9d4222a,bcdee96c,d9556584,001f3601,6c27a535
225,0.0,0.001184834123222749,0.0029655990510083037,0.11764705882352941,0.043680679172942626,0.015102605487664286,0.006352567496029646,0.42857142857142855,0.0195578231292517,0.0,0.028846153846153848,0.034482758620689655,0.11834319526627218,0,05db9164,207b2d81,d0484442,68637816,25c83c98,fbad5c96,659ee50d,0b153874,a73ee510,49f10262,7622c80f,3b9ae062,5b56b1f0,b28479f6,3c767806,3a1a0a65,27c07bd6,395856b0,21ddcdc9,a458ea53,1720a38e,c9d4222a,32c7478e,4de83b96,001f3601,8f16a3b8
226,0.03153153153153153,0.15560821484992102,0.0015816528272044287,0.1323529411764706,0.005395043132959058,0.0026516024902005996,0.017469560614081524,0.22448979591836732,0.014243197278911565,0.2,0.038461538461538464,0.022988505747126436,0.0650887573964497,0,05db9164,38d50e09,003f419b,ff852091,25c83c98,7e0ccccf,3b549cb8,0b153874,a73ee510,5feb1c1d,6685ea28,349450bc,7edc047a,07d13a8f,e24ff4c6,6615ffe6,3486227d,f855e3f0,21ddcdc9,5840adea,3dd38d65,c9d4222a,c7dc6720,c2fe6ca4,001f3601,84c60230
227,0.0,0.005134281200631911,0.001383946223803875,0.014705882352941176,0.09215390935232097,0.019944662208900163,0.06034939121228163,0.14285714285714285,0.018920068027210885,0.0,0.08653846153846154,0.0,0.011834319526627219,0,05db9164,558b4efb,b009d929,c7043c4b,25c83c98,fbad5c96,92132b65,0b153874,a73ee510,fbbf2c95,a35dd4d8,3563ab62,9ded12ab,1adce6ef,37a9f717,b688c8cc,e5ba7672,c68ebaa0,21ddcdc9,5840adea,2754aaf1,c9d4222a,3a171ecb,3b183c5c,ea9a246c,ff86d5e0
228,0.02252252252252252,0.005924170616113744,0.00276789244760775,0.11764705882352941,0.0014514583048062441,0.0008070094535393129,0.012175754367390155,0.2040816326530612,0.048681972789115645,0.2,0.06730769230769232,0.0,0.04142011834319526,0,be589b51,f1bd57c1,2ed12532,6af132a7,25c83c98,fe6b92e5,e7351254,37e4aa92,a73ee510,9950f018,9a660f03,716265a1,3dffcbec,1adce6ef,8f5cebb0,be9937f2,3486227d,9397091a,21ddcdc9,b1252a9d,345e27b5,ad3062eb,423fab69,fb55adff,ea9a246c,2702fec5
229,0.02702702702702703,0.31398104265402843,0.00019770660340055358,0.014705882352941176,0.0003012460632616733,0.0,0.003176283748014823,0.04081632653061224,0.016794217687074828,0.4,0.028846153846153848,0.0,0.0,1,05db9164,9e5ce894,c6038a9e,13508380,25c83c98,fbad5c96,2c356176,0b153874,a73ee510,ac82a793,bd3d9389,1ae02208,c95e66fd,07d13a8f,8cf98699,4a5f2968,e5ba7672,a5bb7b8a,21ddcdc9,b1252a9d,bc0fcd01,ad3062eb,423fab69,45ab94c8,ea9a246c,c84c4aec
230,0.0045045045045045045,0.025671406003159557,0.0019770660340055358,0.058823529411764705,0.014980145145830482,0.007263085081853816,0.0005293806246691371,0.08163265306122448,0.1137329931972789,0.2,0.009615384615384616,0.0,0.023668639053254437,0,68fd1e64,39dfaa0d,d032c263,c18be181,25c83c98,7e0ccccf,b31af0b2,5b392875,a73ee510,3b08e48b,2510e60e,dfbb09fb,7076c4e4,07d13a8f,ede0309e,84898b2a,3486227d,75edcf1f,21ddcdc9,5840adea,0014c32a,ad3062eb,be7c41b4,3b183c5c,010f6491,9f6a34e7
231,0.0045045045045045045,0.0007898894154818325,0.019572953736654804,0.3382352941176471,0.00019170204025742847,0.0026516024902005996,0.0,0.4693877551020408,0.004889455782312925,0.2,0.009615384615384616,0.0,0.13609467455621302,1,68fd1e64,80e26c9b,e346a5fd,85dd697c,25c83c98,3bf701e7,3d63f4e6,5b392875,a73ee510,afb89f8f,af6a4ffc,539c5644,2a1579a2,b28479f6,a785131a,aafa191e,3486227d,005c6740,21ddcdc9,5840adea,7e5b7cc4,c9d4222a,32c7478e,1793a828,e8b83407,b9809574
232,0.0,0.001579778830963665,0.10399367338869119,0.22058823529411764,0.043516363138436265,0.012566290062255016,0.04446797247220752,0.7959183673469387,0.18920068027210885,0.0,0.08653846153846154,0.0,0.08875739644970414,0,68fd1e64,ea3a5818,d11f7df3,61d17b28,25c83c98,7e0ccccf,0b8a02a6,5b392875,a73ee510,7baf2906,9526c084,f007a6b2,f65030f6,b28479f6,0a069322,39286441,8efede7f,a1d0cc4f,77129a30,b1252a9d,1defd610,ad3062eb,423fab69,1b478bd9,e8b83407,509bbc3b
233,0.0045045045045045045,0.001579778830963665,0.0009885330170027679,0.014705882352941176,0.015966041352868686,0.0005764353239566521,0.029645314981471677,0.36734693877551017,0.013605442176870748,0.2,0.04807692307692308,0.0,0.011834319526627219,1,05db9164,1cfdf714,70ad1d65,c05e480d,25c83c98,7e0ccccf,1cebe213,0b153874,a73ee510,c67d0dd2,1054ae5c,4d5cd857,d7ce3abd,b28479f6,d345b1a0,77b36fb6,e5ba7672,e88ffc9d,a34d2cf6,a458ea53,efab0b79,ad3062eb,bcdee96c,6ddb6c92,cb079c2d,3c068acb
234,0.018018018018018018,0.01066350710900474,0.03973902728351127,0.10294117647058823,0.012296316582226484,0.0031127507493659214,0.005293806246691371,0.14285714285714285,0.001488095238095238,0.2,0.019230769230769232,0.011494252873563218,0.04142011834319526,0,39af2607,287130e0,c234dad8,a48bad10,4cf72387,fbad5c96,412cb2ce,0b153874,a73ee510,69bfae5c,b9ec9192,c4a41ab8,df5886ca,b28479f6,9efd8b77,557232ed,3486227d,891589e7,21ddcdc9,b1252a9d,60cfe3ce,c9d4222a,32c7478e,a32f835f,ea9a246c,95e8b965
235,0.0,0.5438388625592417,0.0009885330170027679,0.044117647058823525,0.03803916198822402,0.0028821766197832605,0.02011646373742721,0.8571428571428571,0.11118197278911564,0.0,0.13461538461538464,0.022988505747126436,0.029585798816568046,0,05db9164,8947f767,1498f924,06fe70a0,43b19349,7e0ccccf,b2a55fc8,5b392875,a73ee510,374bc53b,2b9f131d,521e2081,aca10c14,cfef1c29,95d8c83c,c752c785,8efede7f,bd17c3da,21ddcdc9,a458ea53,06819eb6,ad3062eb,bcdee96c,3fdb382b,e8b83407,49d68486
